ID_CZASTECZKI, CORD_X, CORD_Y
Czasteczka nr. 175, 1.335942, 1.328655
Czasteczka nr. 176, 1.440584, 1.469635
Czasteczka nr. 177, 2.024314, 1.306757
Czasteczka nr. 178, 1.939175, 1.517343
Czasteczka nr. 179, 2.096678, 2.658809
Czasteczka nr. 180, 1.943931, 1.355352
Czasteczka nr. 181, 1.900511, 0.771957
Czasteczka nr. 182, 1.644674, 1.482150
Czasteczka nr. 183, 2.265119, 0.955151
Czasteczka nr. 184, 1.549086, 1.359904
Czasteczka nr. 185, 1.971822, 1.518620
Czasteczka nr. 186, 1.278345, 1.084696
Czasteczka nr. 187, 1.981301, 1.012113
Czasteczka nr. 188, 1.225309, 1.497954
Czasteczka nr. 189, 2.012419, 1.743236
Czasteczka nr. 190, 2.205077, 0.831547
Czasteczka nr. 191, 1.600331, 0.931541
Czasteczka nr. 192, 1.341097, 0.673432
Czasteczka nr. 193, 1.814855, 1.759206
Czasteczka nr. 194, 1.358474, 1.296847
Czasteczka nr. 195, 1.739091, 1.239060
Czasteczka nr. 196, 1.555153, 2.530662
Czasteczka nr. 197, 1.547608, 1.418729
Czasteczka nr. 198, 1.835754, 1.326747
Czasteczka nr. 199, 1.907772, 1.402345
Czasteczka nr. 200, 2.012837, 2.671874

STAN Z TURY: 3, , 
Czasteczka nr. 1, 1.301067, 1.534792
Czasteczka nr. 2, 1.923623, 1.740765
Czasteczka nr. 3, 2.046738, 1.118955
Czasteczka nr. 4, 1.909683, 1.297886
Czasteczka nr. 5, 1.385985, 1.285110
Czasteczka nr. 6, 2.597349, 1.364213
Czasteczka nr. 7, 1.308236, 1.447738
Czasteczka nr. 8, 1.966572, 1.711412
Czasteczka nr. 9, 2.054866, 1.356613
Czasteczka nr. 10, 1.589330, 1.284303
Czasteczka nr. 11, 1.865612, 2.276260
Czasteczka nr. 12, 1.864375, 1.144909
Czasteczka nr. 13, 2.038476, 1.024690
Czasteczka nr. 14, 1.412986, 0.139836
Czasteczka nr. 15, 1.444145, 1.697147
Czasteczka nr. 16, 1.675254, 1.568431
Czasteczka nr. 17, 2.009943, 2.395226
Czasteczka nr. 18, 1.986592, 0.877915
Czasteczka nr. 19, 1.846008, 1.343100
Czasteczka nr. 20, 1.886362, 1.551802
Czasteczka nr. 21, 1.632702, 1.355656
Czasteczka nr. 22, 2.115103, 1.280459
Czasteczka nr. 23, 1.814943, 1.454934
Czasteczka nr. 24, 1.817007, 1.513088
Czasteczka nr. 25, 1.693033, 1.709353
Czasteczka nr. 26, 2.097660, 1.106315
Czasteczka nr. 27, 1.435285, 1.615905
Czasteczka nr. 28, 0.999332, 1.050556
Czasteczka nr. 29, 1.864805, 1.437947
Czasteczka nr. 30, 2.170940, 1.627826
Czasteczka nr. 31, 2.793011, 1.514112
Czasteczka nr. 32, 2.073063, 2.911156
Czasteczka nr. 33, 1.395721, 1.561426
Czasteczka nr. 34, 1.981786, 1.968612
Czasteczka nr. 35, 1.295958, 1.506856
Czasteczka nr. 36, 1.774046, 1.508640
Czasteczka nr. 37, 1.762686, 1.279746
Czasteczka nr. 38, 1.805474, 1.073013
Czasteczka nr. 39, 2.219523, 1.552787
Czasteczka nr. 40, 1.505395, 2.413692
Czasteczka nr. 41, 1.921679, 1.231417
Czasteczka nr. 42, 1.676304, 1.631656
Czasteczka nr. 43, 1.673366, 2.537013
Czasteczka nr. 44, 1.426165, 1.313867
Czasteczka nr. 45, 3.661355, 2.752371
Czasteczka nr. 46, 1.720300, 1.763219
Czasteczka nr. 47, 2.020585, 1.628391
Czasteczka nr. 48, 1.785788, 1.204548
Czasteczka nr. 49, 1.341034, 1.195472
Czasteczka nr. 50, 1.896815, 1.460523
Czasteczka nr. 51, 1.766420, 1.342755
Czasteczka nr. 52, 1.589468, 1.412960
Czasteczka nr. 53, 2.161787, 2.095561
Czasteczka nr. 54, 1.435419, 0.693441
Czasteczka nr. 55, 2.143496, 1.199145
Czasteczka nr. 56, 3.157692, 0.434624
Czasteczka nr. 57, 1.418235, 1.303301
Czasteczka nr. 58, 1.560550, 1.416876
Czasteczka nr. 59, 1.637377, 1.522455
Czasteczka nr. 60, 1.618116, 1.731781
Czasteczka nr. 61, 2.170773, 1.620783
Czasteczka nr. 62, 1.639441, 1.331949
Czasteczka nr. 63, 1.878723, 1.351222
Czasteczka nr. 64, 2.463119, 1.518805
Czasteczka nr. 65, 2.952018, 1.262919
Czasteczka nr. 66, 1.231680, 1.269376
Czasteczka nr. 67, 1.358858, 0.290496
Czasteczka nr. 68, 1.554630, 1.508118
Czasteczka nr. 69, 1.771034, 1.422246
Czasteczka nr. 70, 0.802578, 1.693330
Czasteczka nr. 71, 1.860866, 1.563361
Czasteczka nr. 72, 1.772205, 1.567593
Czasteczka nr. 73, 2.776254, 1.098097
Czasteczka nr. 74, 1.611394, 1.074757
Czasteczka nr. 75, 1.746500, 1.265452
Czasteczka nr. 76, 2.260024, 0.652828
Czasteczka nr. 77, 2.051668, 1.366567
Czasteczka nr. 78, 1.369414, 1.372331
Czasteczka nr. 79, 1.805095, 1.547671
Czasteczka nr. 80, 1.864665, 1.635920
Czasteczka nr. 81, 2.174624, 1.552530
Czasteczka nr. 82, 1.588220, 1.326117
Czasteczka nr. 83, 0.944956, 1.652559
Czasteczka nr. 84, 1.809464, 2.622645
Czasteczka nr. 85, 0.901717, 1.324730
Czasteczka nr. 86, 1.930888, 1.953590
Czasteczka nr. 87, 1.414231, 1.409840
Czasteczka nr. 88, 1.579202, 1.100326
Czasteczka nr. 89, 1.858396, 1.082393
Czasteczka nr. 90, 1.923990, 1.549903
Czasteczka nr. 91, 1.458874, 1.840105
Czasteczka nr. 92, 1.518462, 2.553388
Czasteczka nr. 93, 1.737331, 1.180412
Czasteczka nr. 94, 1.604487, 1.697198
Czasteczka nr. 95, 1.275615, 1.539645
Czasteczka nr. 96, 1.934194, 1.144995
Czasteczka nr. 97, 1.858041, 1.497054
Czasteczka nr. 98, 1.605958, 1.422685
Czasteczka nr. 99, 2.096451, 1.383683
Czasteczka nr. 100, 1.278935, 1.987491
Czasteczka nr. 101, 1.461091, 1.826019
Czasteczka nr. 102, 2.246120, 1.374547
Czasteczka nr. 103, 3.586858, 1.276240
Czasteczka nr. 104, 2.295980, 0.184736
Czasteczka nr. 105, 1.524647, 1.813350
Czasteczka nr. 106, 1.122961, 1.822868
Czasteczka nr. 107, 2.583180, 1.996359
Czasteczka nr. 108, 1.821911, 1.574755
Czasteczka nr. 109, 1.908355, 1.213718
Czasteczka nr. 110, 1.604721, 1.688102
Czasteczka nr. 111, 2.033667, 3.470965
Czasteczka nr. 112, 2.224211, 1.421098
Czasteczka nr. 113, 1.831959, 1.993970
Czasteczka nr. 114, 1.420189, 1.289393
Czasteczka nr. 115, 1.830047, 1.849114
Czasteczka nr. 116, 1.859197, 1.653233
Czasteczka nr. 117, 1.798519, 1.711759
Czasteczka nr. 118, 2.542771, 0.846204
Czasteczka nr. 119, 2.575911, 1.822611
Czasteczka nr. 120, 1.638691, 1.669920
Czasteczka nr. 121, 1.304835, 1.676945
Czasteczka nr. 122, 1.762260, 1.927900
Czasteczka nr. 123, 1.835277, 3.533130
Czasteczka nr. 124, 1.470390, 1.420051
Czasteczka nr. 125, 1.794745, 1.210289
Czasteczka nr. 126, -0.197173, 1.059300
Czasteczka nr. 127, 1.456496, 1.501853
Czasteczka nr. 128, 1.895253, 1.886295
Czasteczka nr. 129, 1.667174, 1.552382
Czasteczka nr. 130, 1.436738, 1.650529
Czasteczka nr. 131, 1.378524, 1.287778
Czasteczka nr. 132, 1.494055, 1.398803
Czasteczka nr. 133, 2.039630, 1.294689
Czasteczka nr. 134, 1.935635, 1.286449
Czasteczka nr. 135, 1.542286, 1.530921
Czasteczka nr. 136, 1.792927, 1.270904
Czasteczka nr. 137, 1.672630, 1.551981
Czasteczka nr. 138, 1.900647, 0.641335
Czasteczka nr. 139, 1.590447, 1.334279
Czasteczka nr. 140, 1.921734, 1.408694
Czasteczka nr. 141, 1.975157, 1.841810
Czasteczka nr. 142, 1.468013, 1.445889
Czasteczka nr. 143, 1.819208, 1.852874
Czasteczka nr. 144, 1.601044, 1.434964
Czasteczka nr. 145, 1.634081, 1.390692
Czasteczka nr. 146, 1.370029, 1.679728
Czasteczka nr. 147, 1.508293, 1.553354
Czasteczka nr. 148, 1.937852, 1.714112
Czasteczka nr. 149, 2.468520, 1.359953
Czasteczka nr. 150, 2.324310, 1.187403
Czasteczka nr. 151, 2.065813, 1.302544
Czasteczka nr. 152, 1.916393, 1.433123
Czasteczka nr. 153, 2.222421, 2.181846
Czasteczka nr. 154, 2.401759, 1.293166
Czasteczka nr. 155, 1.363372, 1.399871
Czasteczka nr. 156, 1.783575, 1.305820
Czasteczka nr. 157, 1.775463, 1.492140
Czasteczka nr. 158, 1.843298, 1.411509
Czasteczka nr. 159, 1.419440, 1.350640
Czasteczka nr. 160, 1.701760, 1.490804
Czasteczka nr. 161, 1.394021, 1.512766
Czasteczka nr. 162, 1.365255, 2.134570
Czasteczka nr. 163, 0.219538, 1.505902
Czasteczka nr. 164, 1.632604, 2.711724
Czasteczka nr. 165, 2.228878, 1.449854
Czasteczka nr. 166, 1.502770, 1.281015
Czasteczka nr. 167, 1.549992, 1.794198
Czasteczka nr. 168, 1.988555, 1.342312
Czasteczka nr. 169, 1.480075, 1.474319
Czasteczka nr. 170, 3.008290, 2.190278
Czasteczka nr. 171, 1.663069, 1.277150
Czasteczka nr. 172, 1.391941, 2.918560
Czasteczka nr. 173, 1.949619, 1.729192
Czasteczka nr. 174, 1.723630, 1.473286
Czasteczka nr. 175, 2.008466, 1.384331
Czasteczka nr. 176, 1.750454, 1.136334
Czasteczka nr. 177, 1.944284, 1.670913
Czasteczka nr. 178, 1.613152, 1.286161
Czasteczka nr. 179, 2.571741, 3.411641
Czasteczka nr. 180, 1.891572, 1.194392
Czasteczka nr. 181, 1.492021, 0.902976
Czasteczka nr. 182, 1.633078, 1.330734
Czasteczka nr. 183, 2.044775, 1.354948
Czasteczka nr. 184, 0.974120, 1.278194
Czasteczka nr. 185, 2.000053, 1.631718
Czasteczka nr. 186, 1.904421, 1.283446
Czasteczka nr. 187, 2.157577, 1.256038
Czasteczka nr. 188, 1.650346, 1.494206
Czasteczka nr. 189, 1.434987, 2.108166
Czasteczka nr. 190, 2.273220, 1.092625
Czasteczka nr. 191, 2.098543, 1.221791
Czasteczka nr. 192, 2.717632, 2.151131
Czasteczka nr. 193, 1.868827, 1.312466
Czasteczka nr. 194, 1.396665, 1.279092
Czasteczka nr. 195, 2.078167, 1.016973
Czasteczka nr. 196, 1.685720, 1.967833
Czasteczka nr. 197, 1.349799, 1.218803
Czasteczka nr. 198, 1.357303, 0.943549
Czasteczka nr. 199, 1.887318, 1.255098
Czasteczka nr. 200, 2.304443, 2.157637

STAN Z TURY: 4, , 
Czasteczka nr. 1, 1.450952, 1.445887
Czasteczka nr. 2, 2.012219, 1.677159
Czasteczka nr. 3, 2.025689, 1.650383
Czasteczka nr. 4, 1.869255, 1.309262
Czasteczka nr. 5, 1.342024, 1.347543
Czasteczka nr. 6, 1.943070, 1.145990
Czasteczka nr. 7, 1.486713, 1.456925
Czasteczka nr. 8, 1.951346, 1.472007
Czasteczka nr. 9, 1.806665, 1.387177
Czasteczka nr. 10, 1.765665, 1.498256
Czasteczka nr. 11, 1.785122, 1.263814
Czasteczka nr. 12, 1.801994, 1.148564
Czasteczka nr. 13, 2.303923, 0.859360
Czasteczka nr. 14, 1.988342, 2.165448
Czasteczka nr. 15, 1.315233, 1.573010
Czasteczka nr. 16, 1.584423, 1.218226
Czasteczka nr. 17, 2.020933, 1.923075
Czasteczka nr. 18, 2.061609, 1.470690
Czasteczka nr. 19, 1.965084, 1.172431
Czasteczka nr. 20, 1.854145, 1.655895
Czasteczka nr. 21, 1.803831, 1.426223
Czasteczka nr. 22, 2.183384, 1.196735
Czasteczka nr. 23, 1.849371, 1.471702
Czasteczka nr. 24, 1.862931, 1.541932
Czasteczka nr. 25, 1.778515, 1.613224
Czasteczka nr. 26, 2.084015, 0.852457
Czasteczka nr. 27, 1.796358, 1.591443
Czasteczka nr. 28, 1.847208, 1.239655
Czasteczka nr. 29, 1.847592, 1.179053
Czasteczka nr. 30, 1.419446, 1.674707
Czasteczka nr. 31, 2.170574, 1.536737
Czasteczka nr. 32, 2.461178, 2.443763
Czasteczka nr. 33, 2.011746, 1.829778
Czasteczka nr. 34, 1.941855, 1.253668
Czasteczka nr. 35, 1.631949, 1.761432
Czasteczka nr. 36, 1.757058, 1.441862
Czasteczka nr. 37, 1.916290, 1.428497
Czasteczka nr. 38, 2.042870, 1.552877
Czasteczka nr. 39, 2.429986, 1.421823
Czasteczka nr. 40, 1.387667, 2.377390
Czasteczka nr. 41, 1.746120, 1.268040
Czasteczka nr. 42, 1.887214, 1.422671
Czasteczka nr. 43, 1.437522, 2.989692
Czasteczka nr. 44, 1.812345, 1.398942
Czasteczka nr. 45, 2.482029, 1.994703
Czasteczka nr. 46, 1.759892, 1.355444
Czasteczka nr. 47, 1.907643, 1.951071
Czasteczka nr. 48, 1.792349, 1.107243
Czasteczka nr. 49, 1.991896, 1.192502
Czasteczka nr. 50, 1.817629, 1.336604
Czasteczka nr. 51, 1.837216, 1.213050
Czasteczka nr. 52, 1.908592, 1.619356
Czasteczka nr. 53, 1.688105, 1.645837
Czasteczka nr. 54, 1.419529, 2.243526
Czasteczka nr. 55, 1.551432, 1.456641
Czasteczka nr. 56, 3.659225, 1.114170
Czasteczka nr. 57, 1.730523, 1.268177
Czasteczka nr. 58, 1.882211, 1.548655
Czasteczka nr. 59, 1.909430, 1.473283
Czasteczka nr. 60, 1.819034, 1.693815
Czasteczka nr. 61, 1.712235, 1.725815
Czasteczka nr. 62, 1.569692, 1.441745
Czasteczka nr. 63, 1.923704, 1.293368
Czasteczka nr. 64, 2.234342, 1.730749
Czasteczka nr. 65, 2.832155, 1.744060
Czasteczka nr. 66, 1.428765, 1.414581
Czasteczka nr. 67, 1.616934, 1.330217
Czasteczka nr. 68, 1.168371, 1.445540
Czasteczka nr. 69, 1.851038, 1.636489
Czasteczka nr. 70, 1.475340, 1.445039
Czasteczka nr. 71, 1.923550, 0.987336
Czasteczka nr. 72, 1.816256, 1.565493
Czasteczka nr. 73, 2.664523, 1.349395
Czasteczka nr. 74, 2.120251, 1.428041
Czasteczka nr. 75, 1.599156, 0.863164
Czasteczka nr. 76, 1.624996, 1.171521
Czasteczka nr. 77, 1.991962, 1.341146
Czasteczka nr. 78, 2.016943, 1.338257
Czasteczka nr. 79, 1.507172, 1.590623
Czasteczka nr. 80, 1.855216, 1.461948
Czasteczka nr. 81, 2.165879, 1.358754
Czasteczka nr. 82, 1.640675, 1.529217
Czasteczka nr. 83, 1.725214, 1.444676
Czasteczka nr. 84, 1.656161, 2.325327
Czasteczka nr. 85, 1.836991, 1.551000
Czasteczka nr. 86, 1.787523, 1.559435
Czasteczka nr. 87, 1.100047, 1.430703
Czasteczka nr. 88, 1.665552, 1.120764
Czasteczka nr. 89, 1.706599, 1.389149
Czasteczka nr. 90, 1.860365, 1.421898
Czasteczka nr. 91, 1.141436, 1.507737
Czasteczka nr. 92, 1.692768, 2.427811
Czasteczka nr. 93, 1.821405, 1.652813
Czasteczka nr. 94, 1.441234, 1.815023
Czasteczka nr. 95, 1.751898, 1.478976
Czasteczka nr. 96, 1.780062, 1.357149
Czasteczka nr. 97, 1.792253, 1.290747
Czasteczka nr. 98, 1.640443, 1.543882
Czasteczka nr. 99, 2.036712, 1.496886
Czasteczka nr. 100, 1.244793, 2.019839
Czasteczka nr. 101, 1.802075, 1.562416
Czasteczka nr. 102, 1.825403, 1.311902
Czasteczka nr. 103, 2.750146, 1.484313
Czasteczka nr. 104, 2.752565, 0.074672
Czasteczka nr. 105, 1.088325, 1.538079
Czasteczka nr. 106, 1.306600, 1.217842
Czasteczka nr. 107, 2.107980, 1.606016
Czasteczka nr. 108, 1.761740, 1.038471
Czasteczka nr. 109, 1.789167, 1.504224
Czasteczka nr. 110, 1.394822, 2.222502
Czasteczka nr. 111, 2.169740, 2.234208
Czasteczka nr. 112, 1.329084, 1.435188
Czasteczka nr. 113, 1.737701, 1.830176
Czasteczka nr. 114, 1.755213, 1.311262
Czasteczka nr. 115, 1.812177, 1.892515
Czasteczka nr. 116, 1.919834, 1.706455
Czasteczka nr. 117, 1.778686, 1.197615
Czasteczka nr. 118, 3.319946, 1.246336
Czasteczka nr. 119, 2.609085, 1.837829
Czasteczka nr. 120, 1.559137, 1.987221
Czasteczka nr. 121, 2.100874, 1.447795
Czasteczka nr. 122, 2.084359, 1.510160
Czasteczka nr. 123, 1.133068, 2.853445
Czasteczka nr. 124, 1.382254, 1.724516
Czasteczka nr. 125, 1.804897, 1.471164
Czasteczka nr. 126, 0.669962, 1.112381
Czasteczka nr. 127, 1.595600, 1.418181
Czasteczka nr. 128, 1.587837, 1.648707
Czasteczka nr. 129, 1.887844, 1.619290
Czasteczka nr. 130, 1.463199, 1.136079
Czasteczka nr. 131, 1.611075, 1.308917
Czasteczka nr. 132, 1.619150, 1.311589
Czasteczka nr. 133, 2.093673, 1.238050
Czasteczka nr. 134, 1.768332, 1.536674
Czasteczka nr. 135, 1.663019, 1.355618
Czasteczka nr. 136, 1.812745, 1.584983
Czasteczka nr. 137, 1.905028, 1.277237
Czasteczka nr. 138, 1.836601, 0.841525
Czasteczka nr. 139, 1.852231, 1.434231
Czasteczka nr. 140, 1.560442, 1.318496
Czasteczka nr. 141, 1.679759, 2.176189
Czasteczka nr. 142, 1.831328, 1.383333
Czasteczka nr. 143, 1.684955, 1.492453
Czasteczka nr. 144, 1.610528, 1.520734
Czasteczka nr. 145, 1.691890, 1.612481
Czasteczka nr. 146, 1.244457, 1.781891
Czasteczka nr. 147, 1.219335, 1.530579
Czasteczka nr. 148, 1.871151, 1.546708
Czasteczka nr. 149, 1.121674, 1.425107
Czasteczka nr. 150, 1.940450, 1.183730
Czasteczka nr. 151, 2.390282, 1.262755
Czasteczka nr. 152, 1.550058, 1.634947
Czasteczka nr. 153, 1.668199, 2.233108
Czasteczka nr. 154, 2.262474, 1.773332
Czasteczka nr. 155, 1.476110, 1.421898
Czasteczka nr. 156, 1.635172, 1.380638
Czasteczka nr. 157, 1.459432, 1.275287
Czasteczka nr. 158, 1.878129, 1.599824
Czasteczka nr. 159, 1.829623, 1.432177
Czasteczka nr. 160, 1.708620, 1.609828
Czasteczka nr. 161, 1.860340, 1.415457
Czasteczka nr. 162, 1.979397, 2.385532
Czasteczka nr. 163, 1.816451, 1.803599
Czasteczka nr. 164, 1.769421, 2.699606
Czasteczka nr. 165, 1.814021, 1.571391
Czasteczka nr. 166, 1.830054, 1.434459
Czasteczka nr. 167, 1.611942, 1.426704
Czasteczka nr. 168, 1.756956, 1.262096
Czasteczka nr. 169, 1.744778, 1.279936
Czasteczka nr. 170, 2.049986, 2.530521
Czasteczka nr. 171, 1.680092, 1.430287
Czasteczka nr. 172, 1.338662, 2.752916
Czasteczka nr. 173, 1.500021, 0.735495
Czasteczka nr. 174, 1.955406, 1.529467
Czasteczka nr. 175, 2.090790, 1.233889
Czasteczka nr. 176, 1.725861, 1.384062
Czasteczka nr. 177, 1.606143, 1.809460
Czasteczka nr. 178, 1.807920, 1.360503
Czasteczka nr. 179, 2.391228, 2.641810
Czasteczka nr. 180, 1.813536, 2.046442
Czasteczka nr. 181, 1.310473, 1.201212
Czasteczka nr. 182, 2.099345, 1.201157
Czasteczka nr. 183, 0.862724, 1.487789
Czasteczka nr. 184, 1.214404, 1.351220
Czasteczka nr. 185, 1.775490, 1.577166
Czasteczka nr. 186, 2.033467, 1.432207
Czasteczka nr. 187, 1.351683, 1.997536
Czasteczka nr. 188, 1.373413, 1.543871
Czasteczka nr. 189, 0.940239, 2.332833
Czasteczka nr. 190, 2.289437, 3.784042
Czasteczka nr. 191, 2.004790, 1.628943
Czasteczka nr. 192, 3.118314, 2.370252
Czasteczka nr. 193, 1.728334, 1.408500
Czasteczka nr. 194, 1.455871, 1.302995
Czasteczka nr. 195, 2.039562, 1.242365
Czasteczka nr. 196, 1.786463, 1.603273
Czasteczka nr. 197, 1.465252, 1.308657
Czasteczka nr. 198, 1.580552, 1.303865
Czasteczka nr. 199, 1.636512, 1.121426
Czasteczka nr. 200, 2.637279, 1.477554

STAN Z TURY: 5, , 
Czasteczka nr. 1, 1.542024, 1.309828
Czasteczka nr. 2, 1.860261, 1.458721
Czasteczka nr. 3, 2.197267, 1.339077
Czasteczka nr. 4, 1.686665, 1.326821
Czasteczka nr. 5, 1.771859, 1.235919
Czasteczka nr. 6, 1.391620, 1.053553
Czasteczka nr. 7, 1.914293, 1.465872
Czasteczka nr. 8, 1.835659, 1.299276
Czasteczka nr. 9, 1.678577, 1.412055
Czasteczka nr. 10, 1.503749, 1.777766
Czasteczka nr. 11, 1.746256, 0.812020
Czasteczka nr. 12, 1.785138, 1.291924
Czasteczka nr. 13, 2.991036, 0.984946
Czasteczka nr. 14, 2.037059, 2.119512
Czasteczka nr. 15, 0.985995, 1.204659
Czasteczka nr. 16, 1.449246, 1.140530
Czasteczka nr. 17, -0.068863, 1.095859
Czasteczka nr. 18, 2.195179, 1.654963
Czasteczka nr. 19, 1.848397, 1.314724
Czasteczka nr. 20, 1.739778, 1.359285
Czasteczka nr. 21, 1.871098, 1.479031
Czasteczka nr. 22, 1.481113, 1.179362
Czasteczka nr. 23, 1.836371, 1.266895
Czasteczka nr. 24, 1.804002, 1.510505
Czasteczka nr. 25, 1.782329, 1.303889
Czasteczka nr. 26, 1.613744, 0.873592
Czasteczka nr. 27, 2.003448, 1.353511
Czasteczka nr. 28, 2.159944, 1.473214
Czasteczka nr. 29, 1.965683, 1.318747
Czasteczka nr. 30, 1.144039, 1.570259
Czasteczka nr. 31, 1.971221, 1.579039
Czasteczka nr. 32, 2.313658, 1.860127
Czasteczka nr. 33, 1.790544, 1.392266
Czasteczka nr. 34, 1.845370, 0.982153
Czasteczka nr. 35, 1.814875, 1.288136
Czasteczka nr. 36, 1.753036, 1.420771
Czasteczka nr. 37, 1.888781, 1.285104
Czasteczka nr. 38, 1.497887, 1.694940
Czasteczka nr. 39, 1.818809, 1.770945
Czasteczka nr. 40, 1.921690, 2.184948
Czasteczka nr. 41, 1.877973, 1.425450
Czasteczka nr. 42, 1.876768, 1.224518
Czasteczka nr. 43, 1.698422, 1.742824
Czasteczka nr. 44, 1.774257, 1.442583
Czasteczka nr. 45, 1.504372, 1.252237
Czasteczka nr. 46, 1.691293, 1.286253
Czasteczka nr. 47, 1.533066, 1.737856
Czasteczka nr. 48, 1.739813, 1.312183
Czasteczka nr. 49, 2.240638, 1.290295
Czasteczka nr. 50, 1.922898, 1.319445
Czasteczka nr. 51, 1.884283, 1.051749
Czasteczka nr. 52, 2.040883, 1.572286
Czasteczka nr. 53, 1.453910, 0.804939
Czasteczka nr. 54, 1.858947, 2.797672
Czasteczka nr. 55, 1.261624, 1.710337
Czasteczka nr. 56, 1.864277, 0.781416
Czasteczka nr. 57, 1.715874, 1.362549
Czasteczka nr. 58, 2.018695, 1.481480
Czasteczka nr. 59, 1.847299, 1.415474
Czasteczka nr. 60, 1.682706, 0.966307
Czasteczka nr. 61, 1.544409, 1.717001
Czasteczka nr. 62, 2.104297, 1.613746
Czasteczka nr. 63, 1.969206, 1.258039
Czasteczka nr. 64, 2.580613, 1.643523
Czasteczka nr. 65, 1.684496, 1.208455
Czasteczka nr. 66, 1.431706, 1.472162
Czasteczka nr. 67, 1.507504, 1.917861
Czasteczka nr. 68, 1.559868, 1.519607
Czasteczka nr. 69, 1.786683, 1.455419
Czasteczka nr. 70, 1.455675, 1.062576
Czasteczka nr. 71, 2.010970, 1.153772
Czasteczka nr. 72, 1.605738, 1.481799
Czasteczka nr. 73, 2.595448, 1.491545
Czasteczka nr. 74, 1.929355, 1.522178
Czasteczka nr. 75, 1.858439, 1.397525
Czasteczka nr. 76, 1.360739, 1.622066
Czasteczka nr. 77, 1.766601, 1.377969
Czasteczka nr. 78, 1.760084, 1.342665
Czasteczka nr. 79, 1.630681, 1.458788
Czasteczka nr. 80, 1.810559, 0.924227
Czasteczka nr. 81, 2.451297, 1.257692
Czasteczka nr. 82, 1.785957, 1.485197
Czasteczka nr. 83, 1.893745, 1.331929
Czasteczka nr. 84, 1.773235, 1.961539
Czasteczka nr. 85, 2.292944, 1.635242
Czasteczka nr. 86, 1.763862, 1.518980
Czasteczka nr. 87, 1.870355, 1.443667
Czasteczka nr. 88, 1.995843, 1.183632
Czasteczka nr. 89, 1.467584, 1.459784
Czasteczka nr. 90, 1.505717, 1.283130
Czasteczka nr. 91, 1.375929, 1.314260
Czasteczka nr. 92, 1.718203, 1.415869
Czasteczka nr. 93, 1.924366, 1.718964
Czasteczka nr. 94, 2.003530, 1.537232
Czasteczka nr. 95, 1.922069, 1.409411
Czasteczka nr. 96, 1.739544, 1.299591
Czasteczka nr. 97, 1.772240, 1.350690
Czasteczka nr. 98, 1.766631, 1.525614
Czasteczka nr. 99, 2.165019, 1.600001
Czasteczka nr. 100, 1.795676, 1.401610
Czasteczka nr. 101, 1.846843, 1.147678
Czasteczka nr. 102, 1.542196, 1.251243
Czasteczka nr. 103, 2.481887, 0.992977
Czasteczka nr. 104, 1.992844, 1.049468
Czasteczka nr. 105, 0.969648, 1.305019
Czasteczka nr. 106, 1.697662, 1.372729
Czasteczka nr. 107, 2.504873, 1.306138
Czasteczka nr. 108, 1.735705, 1.101888
Czasteczka nr. 109, 1.863779, 1.529179
Czasteczka nr. 110, 1.636390, 1.792145
Czasteczka nr. 111, 2.184086, 1.345337
Czasteczka nr. 112, 1.307420, 1.445265
Czasteczka nr. 113, 1.667246, 1.730113
Czasteczka nr. 114, 1.998446, 1.417400
Czasteczka nr. 115, 1.660844, 1.715754
Czasteczka nr. 116, 1.624467, 1.108524
Czasteczka nr. 117, 1.454823, 0.986788
Czasteczka nr. 118, 3.837873, 0.720881
Czasteczka nr. 119, 2.094531, 1.358287
Czasteczka nr. 120, 1.530526, 1.894241
Czasteczka nr. 121, 2.247902, 1.320541
Czasteczka nr. 122, 2.130388, 1.535120
Czasteczka nr. 123, 0.877720, 2.084971
Czasteczka nr. 124, 1.617705, 1.813307
Czasteczka nr. 125, 1.903527, 1.556162
Czasteczka nr. 126, 2.119116, 1.235656
Czasteczka nr. 127, 1.773458, 1.574705
Czasteczka nr. 128, 1.876996, 1.487294
Czasteczka nr. 129, 1.336219, 1.531480
Czasteczka nr. 130, 1.942590, 1.095561
Czasteczka nr. 131, 2.039044, 1.704455
Czasteczka nr. 132, 1.732586, 1.450048
Czasteczka nr. 133, 1.508700, 1.293332
Czasteczka nr. 134, 1.851380, 1.483391
Czasteczka nr. 135, 1.776540, 1.395426
Czasteczka nr. 136, 1.821687, 1.831535
Czasteczka nr. 137, 1.878054, 1.350130
Czasteczka nr. 138, 1.830533, 1.072901
Czasteczka nr. 139, 1.790271, 1.433449
Czasteczka nr. 140, 1.106676, 1.388491
Czasteczka nr. 141, 1.759611, 1.371284
Czasteczka nr. 142, 1.893441, 1.514477
Czasteczka nr. 143, 1.600343, 1.291347
Czasteczka nr. 144, 1.863476, 1.477616
Czasteczka nr. 145, 1.632979, 1.671928
Czasteczka nr. 146, 1.264482, 1.639902
Czasteczka nr. 147, 1.172274, 1.019854
Czasteczka nr. 148, 1.834477, 1.295697
Czasteczka nr. 149, 1.385401, 1.430661
Czasteczka nr. 150, 1.538363, 1.418408
Czasteczka nr. 151, 2.070505, 1.345460
Czasteczka nr. 152, 1.300480, 1.625381
Czasteczka nr. 153, 1.683786, 1.945438
Czasteczka nr. 154, 2.528423, 2.080033
